date,open,high,low,close
2025-04-02 16:05:00,3128.1499,3129.68994,3128.03003,3129.59009
2025-04-02 16:10:00,3129.57007,3130.37012,3129.12988,3130.09009
2025-04-02 16:15:00,3130.08008,3130.3999,3129.07007,3129.57007
2025-04-02 16:20:00,3129.59009,3131.17993,3129.43994,3131.12012
2025-04-02 16:25:00,3131.07007,3134.3501,3130.70996,3132.53003
2025-04-02 16:30:00,3132.51001,3134.05005,3132.16992,3133.62012
2025-04-02 16:35:00,3133.61011,3133.78003,3131.52002,3131.57007
2025-04-02 16:40:00,3131.6001,3132.63989,3130.92993,3132.6001
2025-04-02 16:45:00,3132.57007,3133.61011,3129.73999,3129.82007
2025-04-02 16:50:00,3129.84009,3131.12988,3127.22998,3131.11011
2025-04-02 16:55:00,3131.1001,3132.72998,3129.71997,3131.57007
2025-04-02 17:00:00,3131.57007,3131.57007,3128.72998,3129.13989
2025-04-02 17:05:00,3129.12012,3130.94995,3129.12012,3129.96997
2025-04-02 17:10:00,3129.93994,3130.67993,3128.86011,3129.66992
2025-04-02 17:15:00,3129.6499,3129.67993,3127.48999,3127.68994
2025-04-02 17:20:00,3127.71997,3129.06006,3125.93994,3126.27002
2025-04-02 17:25:00,3126.26001,3126.47998,3123.34009,3124.40991
2025-04-02 17:30:00,3124.33008,3124.5,3121.63989,3123.09009
2025-04-02 17:35:00,3123.1001,3123.1001,3121.31006,3121.52002
2025-04-02 17:40:00,3121.51001,3124.1001,3120.8999,3123.96997
2025-04-02 17:45:00,3123.98999,3124.17993,3122.79004,3123.15991
2025-04-02 17:50:00,3123.1499,3123.81006,3122.73999,3123.69995
2025-04-02 17:55:00,3123.71997,3124.97998,3122.96997,3123.6499
2025-04-02 18:00:00,3123.66992,3126.28003,3123.61011,3125.23999
2025-04-02 18:05:00,3125.23999,3125.32007,3122.40991,3123.18994
2025-04-02 18:10:00,3123.17993,3123.56006,3122.11011,3123.38989
2025-04-02 18:15:00,3123.3999,3125.23999,3123.38989,3124.26001
2025-04-02 18:20:00,3124.27002,3124.34009,3120.82007,3120.98999
2025-04-02 18:25:00,3120.98999,3121.03003,3118.80005,3119.01001
2025-04-02 18:30:00,3119.02002,3120.66992,3118.75,3119.62012
2025-04-02 18:35:00,3119.98999,3122.94995,3119.34009,3121.90991
2025-04-02 18:40:00,3121.90991,3123.22998,3121.78003,3122.86011
2025-04-02 18:45:00,3122.86011,3123.6001,3121.55005,3122.37012
2025-04-02 18:50:00,3122.37988,3122.53003,3121.51001,3122.46997
2025-04-02 18:55:00,3122.47998,3122.52002,3121.12012,3121.92993
2025-04-02 19:00:00,3121.92993,3124.95996,3121.6499,3124.36011
2025-04-02 19:05:00,3124.36011,3125.22998,3124.21997,3125.07007
2025-04-02 19:10:00,3125.09009,3125.09009,3123.15991,3123.28003
2025-04-02 19:15:00,3123.28003,3123.87012,3122.08008,3123.31006
2025-04-02 19:20:00,3123.32007,3125.88989,3123.17993,3125.87012
2025-04-02 19:25:00,3125.88989,3126.30005,3125.43994,3125.71997
2025-04-02 19:30:00,3125.73999,3127.34009,3125.67993,3127.25
2025-04-02 19:35:00,3127.28003,3127.36011,3126.05005,3126.33008
2025-04-02 19:40:00,3126.34009,3126.73999,3125.71997,3126.65991
2025-04-02 19:45:00,3126.62988,3126.80005,3125.3501,3125.67993
2025-04-02 19:50:00,3125.67993,3125.67993,3124.76001,3124.8501
2025-04-02 19:55:00,3124.82007,3126.26001,3124.28003,3124.43994
2025-04-02 20:00:00,3124.3999,3125.13989,3123.87988,3123.8999
2025-04-02 20:05:00,3123.92993,3125.0,3123.90991,3124.12012
2025-04-02 20:10:00,3124.12012,3125.03003,3105.07007,3118.09009
2025-04-02 20:15:00,3118.08008,3128.34009,3107.26001,3120.28003
2025-04-02 20:20:00,3120.30005,3129.52002,3117.42993,3122.82007
2025-04-02 20:25:00,3122.83008,3143.69995,3121.92993,3134.3999
2025-04-02 20:30:00,3134.04004,3137.92993,3130.87012,3134.70996
2025-04-02 20:35:00,3134.69995,3135.70996,3125.51001,3131.30005
2025-04-02 20:40:00,3131.31006,3135.38989,3128.38989,3130.57007
2025-04-02 20:45:00,3130.88989,3137.36011,3129.95996,3131.56006
2025-04-02 20:50:00,3131.56006,3135.79004,3126.13989,3132.97998
2025-04-02 20:55:00,3132.96997,3137.0,3131.94995,3132.23999
2025-04-02 21:00:00,3131.18994,3131.18994,3131.18994,3131.18994
2025-04-02 21:10:00,3139.53003,3139.55005,3127.96997,3139.54004
2025-04-02 21:15:00,3139.53003,3139.55005,3128.08008,3128.20996
2025-04-02 21:20:00,3128.19995,3154.88989,3128.19995,3154.87988
2025-04-02 21:25:00,3154.88989,3154.88989,3154.87012,3154.87988
2025-04-02 21:30:00,3139.01001,3139.02002,3128.21997,3128.21997
2025-04-02 21:35:00,3128.23999,3139.02002,3128.12012,3139.02002
2025-04-02 21:40:00,3139.02002,3139.03003,3123.08008,3128.17993
2025-04-02 21:45:00,3128.20996,3134.52002,3128.16992,3128.29004
2025-04-02 21:50:00,3128.22998,3154.08008,3128.01001,3128.01001
2025-04-02 21:55:00,3128.03003,3144.88989,3127.91992,3144.88989
2025-04-02 22:00:00,3144.87988,3144.88989,3127.26001,3129.71997
2025-04-02 22:05:00,3129.71997,3143.17993,3123.54004,3142.30005
2025-04-02 22:10:00,3142.30005,3146.80005,3141.07007,3144.61011
2025-04-02 22:15:00,3144.63989,3147.41992,3137.68994,3141.43994
2025-04-02 22:20:00,3141.41992,3143.53003,3137.21997,3138.72998
2025-04-02 22:25:00,3138.77002,3139.32007,3132.13989,3136.71997
2025-04-02 22:30:00,3136.72998,3138.87012,3135.93994,3138.20996
2025-04-02 22:35:00,3138.18994,3144.68994,3137.8999,3142.34009
2025-04-02 22:40:00,3142.33008,3144.48999,3141.11011,3142.63989
2025-04-02 22:45:00,3142.62012,3145.3501,3142.6001,3144.73999
2025-04-02 22:50:00,3144.77002,3145.17993,3141.40991,3142.22998
2025-04-02 22:55:00,3142.23999,3146.17993,3141.36011,3145.88989
2025-04-02 23:00:00,3145.88989,3150.36011,3145.88989,3148.59009
2025-04-02 23:05:00,3148.61011,3153.38989,3148.61011,3153.38989
2025-04-02 23:10:00,3153.3501,3157.23999,3152.65991,3157.23999
2025-04-02 23:15:00,3157.22998,3159.65991,3156.6001,3158.38989
2025-04-02 23:20:00,3158.40991,3159.27002,3155.90991,3156.88989
2025-04-02 23:25:00,3156.88989,3160.15991,3155.84009,3159.92993
2025-04-02 23:30:00,3159.96997,3160.1001,3157.37988,3158.17993
2025-04-02 23:35:00,3158.16992,3160.05005,3157.37988,3159.93994
2025-04-02 23:40:00,3159.94995,3161.30005,3159.18994,3161.11011
2025-04-02 23:45:00,3161.13989,3165.52002,3160.30005,3164.44995
2025-04-02 23:50:00,3164.55005,3167.82007,3164.12012,3164.21997
2025-04-02 23:55:00,3164.22998,3164.28003,3159.65991,3161.18994
2025-04-03 00:00:00,3163.96997,3164.92993,3160.88989,3163.28003
2025-04-03 00:05:00,3163.30005,3163.78003,3153.93994,3154.68994
2025-04-03 00:10:00,3154.70996,3156.55005,3149.57007,3150.63989
2025-04-03 00:15:00,3150.68994,3152.18994,3142.77002,3142.77002
2025-04-03 00:20:00,3142.81006,3145.03003,3140.77002,3143.65991
2025-04-03 00:25:00,3143.67993,3148.87012,3142.43994,3148.30005
2025-04-03 00:30:00,3148.26001,3149.67993,3144.53003,3149.16992
2025-04-03 00:35:00,3149.19995,3154.80005,3149.15991,3152.32007
2025-04-03 00:40:00,3152.3501,3155.77002,3146.43994,3146.67993
2025-04-03 00:45:00,3146.67993,3150.77002,3146.15991,3149.96997
2025-04-03 00:50:00,3149.94995,3151.20996,3148.16992,3150.38989
2025-04-03 00:55:00,3150.3999,3152.94995,3148.8501,3151.37012
2025-04-03 01:00:00,3151.37988,3156.1499,3149.40991,3153.09009
2025-04-03 01:05:00,3153.06006,3156.46997,3150.27002,3155.76001
2025-04-03 01:10:00,3155.76001,3156.51001,3148.47998,3152.06006
2025-04-03 01:15:00,3152.04004,3153.38989,3148.13989,3151.05005
2025-04-03 01:20:00,3151.04004,3151.66992,3148.76001,3150.47998
2025-04-03 01:25:00,3150.47998,3154.52002,3149.86011,3152.46997
2025-04-03 01:30:00,3152.44995,3156.37012,3152.32007,3155.53003
2025-04-03 01:35:00,3155.53003,3163.01001,3154.61011,3156.93994
2025-04-03 01:40:00,3156.8999,3161.47998,3156.67993,3160.07007
2025-04-03 01:45:00,3160.08008,3160.37988,3153.63989,3153.76001
2025-04-03 01:50:00,3153.73999,3154.22998,3150.97998,3152.78003
2025-04-03 01:55:00,3152.76001,3154.67993,3151.84009,3153.53003
2025-04-03 02:00:00,3153.53003,3155.38989,3152.96997,3153.03003
2025-04-03 02:05:00,3153.03003,3153.86011,3150.81006,3151.03003
2025-04-03 02:10:00,3151.06006,3153.18994,3150.55005,3151.98999
2025-04-03 02:15:00,3152.06006,3154.71997,3151.45996,3153.17993
2025-04-03 02:20:00,3153.1499,3153.18994,3151.48999,3152.3501
2025-04-03 02:25:00,3152.34009,3152.34009,3148.06006,3150.01001
2025-04-03 02:30:00,3150.03003,3151.02002,3146.32007,3146.46997
2025-04-03 02:35:00,3146.47998,3147.92993,3144.82007,3147.84009
2025-04-03 02:40:00,3147.84009,3149.57007,3144.82007,3148.8999
2025-04-03 02:45:00,3148.90991,3149.16992,3145.53003,3145.81006
2025-04-03 02:50:00,3145.80005,3147.09009,3142.36011,3143.91992
2025-04-03 02:55:00,3143.90991,3145.23999,3143.23999,3145.23999
2025-04-03 03:00:00,3145.25,3149.81006,3144.92993,3149.06006
2025-04-03 03:05:00,3149.05005,3152.3501,3144.96997,3145.02002
2025-04-03 03:10:00,3145.01001,3150.13989,3144.97998,3149.30005
2025-04-03 03:15:00,3149.31006,3149.55005,3146.41992,3147.96997
2025-04-03 03:20:00,3147.96997,3149.36011,3146.72998,3148.11011
2025-04-03 03:25:00,3148.12012,3148.53003,3146.67993,3148.28003
2025-04-03 03:30:00,3148.28003,3149.8501,3148.26001,3148.61011
2025-04-03 03:35:00,3148.6001,3149.78003,3146.37988,3147.13989
2025-04-03 03:40:00,3147.13989,3148.52002,3146.29004,3147.98999
2025-04-03 03:45:00,3147.96997,3150.21997,3147.47998,3148.96997
2025-04-03 03:50:00,3148.95996,3150.23999,3147.90991,3149.19995
2025-04-03 03:55:00,3149.11011,3149.27002,3147.11011,3148.12988
2025-04-03 04:00:00,3148.13989,3148.97998,3147.18994,3147.78003
2025-04-03 04:05:00,3147.78003,3149.67993,3147.17993,3147.79004
2025-04-03 04:10:00,3147.78003,3149.51001,3147.34009,3149.21997
2025-04-03 04:15:00,3149.22998,3149.71997,3148.37988,3148.6499
2025-04-03 04:20:00,3148.65991,3149.11011,3147.36011,3147.90991
2025-04-03 04:25:00,3147.90991,3149.22998,3147.82007,3148.09009
2025-04-03 04:30:00,3148.1001,3148.13989,3146.30005,3147.37988
2025-04-03 04:35:00,3147.38989,3147.38989,3146.23999,3146.69995
2025-04-03 04:40:00,3146.70996,3147.30005,3145.93994,3146.15991
2025-04-03 04:45:00,3146.16992,3146.19995,3141.95996,3141.95996
2025-04-03 04:50:00,3141.98999,3142.80005,3139.21997,3142.48999
2025-04-03 04:55:00,3142.48999,3143.67993,3140.26001,3140.48999
2025-04-03 05:00:00,3140.55005,3140.93994,3136.82007,3140.40991
2025-04-03 05:05:00,3140.41992,3141.03003,3138.62012,3140.19995
2025-04-03 05:10:00,3140.19995,3140.30005,3135.27002,3135.96997
2025-04-03 05:15:00,3135.94995,3136.27002,3130.80005,3131.92993
2025-04-03 05:20:00,3131.93994,3134.62988,3131.30005,3131.71997
2025-04-03 05:25:00,3131.69995,3131.98999,3127.67993,3130.65991
2025-04-03 05:30:00,3130.63989,3131.77002,3126.41992,3128.97998
2025-04-03 05:35:00,3129.03003,3134.01001,3127.55005,3130.57007
2025-04-03 05:40:00,3130.52002,3132.67993,3126.62012,3127.82007
2025-04-03 05:45:00,3127.79004,3129.6001,3124.32007,3126.56006
2025-04-03 05:50:00,3126.55005,3131.96997,3125.97998,3131.95996
2025-04-03 05:55:00,3131.94995,3133.22998,3130.98999,3131.83008
2025-04-03 06:00:00,3131.96997,3134.18994,3128.78003,3129.88989
2025-04-03 06:05:00,3129.84009,3130.87988,3127.96997,3130.81006
2025-04-03 06:10:00,3130.8501,3132.48999,3129.82007,3131.09009
2025-04-03 06:15:00,3131.09009,3131.46997,3128.02002,3128.38989
2025-04-03 06:20:00,3128.38989,3128.3999,3124.86011,3127.3999
2025-04-03 06:25:00,3127.40991,3129.41992,3121.62012,3122.44995
2025-04-03 06:30:00,3122.32007,3123.97998,3116.65991,3123.94995
2025-04-03 06:35:00,3123.93994,3125.69995,3122.95996,3125.55005
2025-04-03 06:40:00,3125.54004,3126.26001,3123.38989,3124.57007
2025-04-03 06:45:00,3124.57007,3130.5,3122.36011,3130.44995
2025-04-03 06:50:00,3130.5,3131.67993,3126.6001,3128.36011
2025-04-03 06:55:00,3128.38989,3130.44995,3127.45996,3127.77002
2025-04-03 07:00:00,3127.86011,3128.12988,3124.15991,3124.15991
2025-04-03 07:05:00,3124.17993,3125.57007,3121.81006,3121.84009
2025-04-03 07:10:00,3121.86011,3122.92993,3119.8999,3121.11011
2025-04-03 07:15:00,3121.11011,3123.1001,3120.1001,3122.34009
2025-04-03 07:20:00,3122.6499,3124.72998,3121.62012,3124.09009
2025-04-03 07:25:00,3124.08008,3125.8999,3122.80005,3125.03003
2025-04-03 07:30:00,3125.06006,3125.90991,3122.17993,3124.77002
2025-04-03 07:35:00,3124.76001,3126.52002,3123.05005,3123.3501
2025-04-03 07:40:00,3123.36011,3123.98999,3121.26001,3122.43994
2025-04-03 07:45:00,3122.40991,3125.84009,3121.95996,3125.65991
2025-04-03 07:50:00,3125.66992,3128.69995,3125.62988,3128.27002
2025-04-03 07:55:00,3128.28003,3130.27002,3128.28003,3129.15991
2025-04-03 08:00:00,3129.18994,3131.12012,3128.13989,3128.55005
2025-04-03 08:05:00,3128.51001,3132.09009,3128.40991,3129.62988
2025-04-03 08:10:00,3129.61011,3129.88989,3127.3501,3129.53003
2025-04-03 08:15:00,3129.53003,3131.62012,3129.22998,3131.61011
2025-04-03 08:20:00,3131.38989,3131.52002,3127.94995,3130.15991
2025-04-03 08:25:00,3130.13989,3131.21997,3127.97998,3128.46997
2025-04-03 08:30:00,3128.46997,3130.67993,3127.98999,3130.21997
2025-04-03 08:35:00,3130.21997,3130.40991,3128.53003,3128.76001
2025-04-03 08:40:00,3128.75,3130.23999,3128.19995,3128.59009
2025-04-03 08:45:00,3128.63989,3128.65991,3126.06006,3127.63989
2025-04-03 08:50:00,3127.75,3129.6499,3127.63989,3129.44995
2025-04-03 08:55:00,3129.43994,3129.94995,3128.55005,3129.13989
2025-04-03 09:00:00,3129.12012,3129.28003,3127.18994,3128.34009
2025-04-03 09:05:00,3128.37012,3129.1001,3126.90991,3127.79004
2025-04-03 09:10:00,3127.78003,3129.47998,3127.17993,3128.61011
2025-04-03 09:15:00,3128.63989,3129.62988,3126.28003,3127.61011
2025-04-03 09:20:00,3127.61011,3129.25,3125.11011,3125.40991
2025-04-03 09:25:00,3125.40991,3127.61011,3125.28003,3125.71997
2025-04-03 09:30:00,3125.71997,3129.21997,3124.55005,3128.92993
2025-04-03 09:35:00,3128.92993,3128.96997,3124.48999,3125.51001
2025-04-03 09:40:00,3125.47998,3129.01001,3125.47998,3127.90991
2025-04-03 09:45:00,3127.8999,3128.29004,3123.87988,3125.22998
2025-04-03 09:50:00,3125.21997,3126.16992,3124.90991,3125.48999
2025-04-03 09:55:00,3125.51001,3125.79004,3121.69995,3121.69995
2025-04-03 10:00:00,3121.71997,3123.07007,3119.88989,3121.78003
2025-04-03 10:05:00,3121.87988,3122.53003,3112.6499,3113.44995
2025-04-03 10:10:00,3113.43994,3121.20996,3112.34009,3119.37988
2025-04-03 10:15:00,3119.37988,3120.02002,3110.59009,3113.46997
2025-04-03 10:20:00,3113.44995,3115.62012,3111.26001,3111.29004
2025-04-03 10:25:00,3111.29004,3111.80005,3104.82007,3107.6001
2025-04-03 10:30:00,3107.52002,3108.23999,3102.65991,3102.73999
2025-04-03 10:35:00,3102.84009,3106.92993,3101.11011,3106.92993
2025-04-03 10:40:00,3106.94995,3108.43994,3104.94995,3107.28003
2025-04-03 10:45:00,3107.28003,3112.93994,3107.09009,3109.27002
2025-04-03 10:50:00,3109.27002,3109.45996,3104.5,3104.8999
2025-04-03 10:55:00,3104.92993,3105.16992,3089.52002,3095.6001
2025-04-03 11:00:00,3095.80005,3098.02002,3087.73999,3096.42993
2025-04-03 11:05:00,3096.42993,3098.36011,3093.97998,3097.57007
2025-04-03 11:10:00,3097.53003,3099.68994,3094.78003,3098.32007
2025-04-03 11:15:00,3098.36011,3099.97998,3095.04004,3095.3999
2025-04-03 11:20:00,3095.38989,3098.23999,3093.26001,3095.55005
2025-04-03 11:25:00,3095.54004,3096.03003,3092.01001,3092.29004
2025-04-03 11:30:00,3092.28003,3092.3501,3087.77002,3091.58008
2025-04-03 11:35:00,3091.57007,3093.32007,3088.3501,3088.92993
2025-04-03 11:40:00,3088.90991,3091.17993,3085.36011,3091.07007
2025-04-03 11:45:00,3091.05005,3092.69995,3089.48999,3092.1499
2025-04-03 11:50:00,3092.15991,3097.37012,3091.90991,3094.79004
2025-04-03 11:55:00,3094.78003,3095.21997,3092.53003,3093.17993
2025-04-03 12:00:00,3093.17993,3093.87012,3090.47998,3092.20996
2025-04-03 12:05:00,3092.20996,3094.80005,3091.03003,3092.17993
2025-04-03 12:10:00,3092.16992,3092.34009,3087.53003,3090.52002
2025-04-03 12:15:00,3090.52002,3090.91992,3087.78003,3088.97998
2025-04-03 12:20:00,3088.88989,3089.31006,3080.90991,3080.92993
2025-04-03 12:25:00,3080.87988,3081.05005,3075.06006,3078.72998
2025-04-03 12:30:00,3078.80005,3079.11011,3068.48999,3068.52002
2025-04-03 12:35:00,3068.48999,3073.09009,3062.97998,3065.17993
2025-04-03 12:40:00,3065.15991,3066.92993,3062.26001,3065.91992
2025-04-03 12:45:00,3065.90991,3074.15991,3065.18994,3072.37988
2025-04-03 12:50:00,3072.3501,3077.78003,3072.01001,3077.32007
2025-04-03 12:55:00,3077.31006,3080.31006,3075.42993,3076.38989
2025-04-03 13:00:00,3076.3999,3076.42993,3067.86011,3068.15991
2025-04-03 13:05:00,3068.17993,3068.87012,3063.19995,3064.69995
2025-04-03 13:10:00,3064.66992,3065.67993,3054.1001,3059.40991
2025-04-03 13:15:00,3059.3999,3069.72998,3056.32007,3067.48999
2025-04-03 13:20:00,3067.5,3067.8501,3059.68994,3065.30005
2025-04-03 13:25:00,3065.30005,3067.81006,3060.32007,3065.51001
2025-04-03 13:30:00,3065.43994,3071.72998,3064.29004,3070.59009
2025-04-03 13:35:00,3070.6499,3085.36011,3070.07007,3085.3501
2025-04-03 13:40:00,3085.40991,3089.05005,3081.81006,3086.80005
2025-04-03 13:45:00,3086.82007,3093.51001,3086.72998,3090.19995
2025-04-03 13:50:00,3090.26001,3093.51001,3086.95996,3087.46997
2025-04-03 13:55:00,3087.58008,3089.26001,3084.32007,3086.13989
2025-04-03 14:00:00,3086.73999,3100.80005,3086.73999,3099.43994
2025-04-03 14:05:00,3100.3999,3107.33008,3096.18994,3106.08008
2025-04-03 14:10:00,3106.05005,3116.1001,3104.20996,3114.38989
2025-04-03 14:15:00,3114.38989,3119.53003,3113.69995,3114.84009
2025-04-03 14:20:00,3114.90991,3119.1499,3111.08008,3119.01001
2025-04-03 14:25:00,3119.03003,3126.73999,3118.46997,3125.5
2025-04-03 14:30:00,3125.42993,3127.67993,3117.76001,3121.69995
2025-04-03 14:35:00,3121.69995,3128.01001,3120.54004,3122.79004
2025-04-03 14:40:00,3122.80005,3125.03003,3119.27002,3123.78003
2025-04-03 14:45:00,3123.83008,3134.41992,3123.83008,3134.20996
2025-04-03 14:50:00,3134.17993,3135.6499,3131.80005,3133.88989
2025-04-03 14:55:00,3134.08008,3134.12988,3127.73999,3128.96997
2025-04-03 15:00:00,3128.98999,3129.37988,3125.18994,3127.09009
2025-04-03 15:05:00,3126.8501,3127.76001,3118.40991,3118.51001
2025-04-03 15:10:00,3118.57007,3119.62988,3110.37012,3111.6001
2025-04-03 15:15:00,3111.62012,3113.51001,3106.0,3107.28003
2025-04-03 15:20:00,3107.30005,3110.96997,3107.06006,3110.77002
2025-04-03 15:25:00,3110.76001,3112.46997,3104.1499,3106.30005
2025-04-03 15:30:00,3106.31006,3110.87988,3106.13989,3109.3501
2025-04-03 15:35:00,3109.19995,3112.3501,3107.91992,3109.81006
2025-04-03 15:40:00,3109.76001,3113.61011,3105.71997,3112.96997
2025-04-03 15:45:00,3112.98999,3113.05005,3108.16992,3111.04004
2025-04-03 15:50:00,3111.06006,3111.06006,3105.77002,3108.63989
2025-04-03 15:55:00,3108.61011,3110.80005,3108.01001,3110.61011
2025-04-03 16:00:00,3110.68994,3114.28003,3109.78003,3112.47998
2025-04-03 16:05:00,3112.46997,3113.55005,3104.19995,3106.55005
2025-04-03 16:10:00,3106.63989,3110.80005,3106.47998,3108.84009
2025-04-03 16:15:00,3108.78003,3109.44995,3107.57007,3108.23999
2025-04-03 16:20:00,3108.23999,3108.53003,3101.8999,3103.86011
2025-04-03 16:25:00,3103.8501,3108.61011,3102.15991,3108.6001
2025-04-03 16:30:00,3108.56006,3109.67993,3106.52002,3107.8999
2025-04-03 16:35:00,3107.94995,3109.21997,3107.15991,3107.93994
2025-04-03 16:40:00,3107.94995,3110.88989,3107.93994,3109.53003
2025-04-03 16:45:00,3109.53003,3110.52002,3108.5,3109.48999
2025-04-03 16:50:00,3109.48999,3110.84009,3109.03003,3109.62012
2025-04-03 16:55:00,3109.57007,3110.34009,3107.38989,3107.63989
2025-04-03 17:00:00,3107.6001,3107.65991,3103.62988,3104.59009
2025-04-03 17:05:00,3104.58008,3104.59009,3102.15991,3103.81006
2025-04-03 17:10:00,3103.77002,3104.3501,3102.27002,3103.96997
2025-04-03 17:15:00,3103.95996,3105.66992,3100.88989,3103.51001
2025-04-03 17:20:00,3103.53003,3105.13989,3102.42993,3102.56006
2025-04-03 17:25:00,3102.55005,3103.76001,3100.79004,3100.95996
2025-04-03 17:30:00,3100.94995,3104.6001,3100.1499,3102.97998
2025-04-03 17:35:00,3102.97998,3106.22998,3102.97998,3105.47998
2025-04-03 17:40:00,3105.5,3107.87988,3105.42993,3106.71997
2025-04-03 17:45:00,3106.68994,3108.81006,3106.19995,3108.07007
2025-04-03 17:50:00,3108.1001,3108.93994,3107.82007,3108.8999
2025-04-03 17:55:00,3108.8999,3110.03003,3108.53003,3109.67993
2025-04-03 18:00:00,3109.65991,3110.3501,3107.68994,3107.68994
2025-04-03 18:05:00,3107.71997,3108.72998,3107.05005,3108.59009
2025-04-03 18:10:00,3108.6001,3109.44995,3107.27002,3107.42993
2025-04-03 18:15:00,3107.43994,3108.59009,3105.34009,3105.55005
2025-04-03 18:20:00,3105.54004,3106.34009,3103.03003,3103.3999
2025-04-03 18:25:00,3103.3999,3105.11011,3103.28003,3105.1001
2025-04-03 18:30:00,3105.11011,3105.19995,3102.22998,3103.19995
2025-04-03 18:35:00,3103.21997,3105.0,3102.37988,3104.91992
2025-04-03 18:40:00,3104.93994,3106.94995,3104.92993,3106.67993
2025-04-03 18:45:00,3106.68994,3106.92993,3105.57007,3106.21997
2025-04-03 18:50:00,3106.21997,3109.87988,3106.17993,3109.8501
2025-04-03 18:55:00,3109.8501,3111.71997,3109.19995,3111.67993
2025-04-03 19:00:00,3111.6499,3112.88989,3111.19995,3112.58008
2025-04-03 19:05:00,3112.55005,3112.71997,3110.57007,3110.61011
2025-04-03 19:10:00,3110.63989,3111.96997,3110.26001,3111.78003
2025-04-03 19:15:00,3111.79004,3113.34009,3109.0,3113.07007
2025-04-03 19:20:00,3113.09009,3113.12988,3109.28003,3109.37988
2025-04-03 19:25:00,3109.38989,3109.46997,3106.78003,3107.26001
2025-04-03 19:30:00,3107.26001,3107.36011,3104.25,3104.58008
2025-04-03 19:35:00,3104.57007,3105.02002,3102.63989,3103.37988
2025-04-03 19:40:00,3103.40991,3104.88989,3102.51001,3104.72998
2025-04-03 19:45:00,3104.73999,3104.87988,3102.36011,3102.59009
2025-04-03 19:50:00,3102.52002,3105.96997,3101.6499,3105.73999
2025-04-03 19:55:00,3105.69995,3108.27002,3105.53003,3107.59009
2025-04-03 20:00:00,3107.6001,3108.66992,3107.34009,3107.44995
2025-04-03 20:05:00,3107.43994,3109.42993,3107.41992,3108.62012
2025-04-03 20:10:00,3108.63989,3108.93994,3107.53003,3107.71997
2025-04-03 20:15:00,3107.69995,3108.67993,3107.66992,3108.40991
2025-04-03 20:20:00,3108.3999,3108.93994,3108.1001,3108.62988
2025-04-03 20:25:00,3108.62012,3110.8999,3108.46997,3110.05005
2025-04-03 20:30:00,3110.06006,3111.3999,3109.80005,3110.54004
2025-04-03 20:35:00,3110.53003,3113.98999,3110.37012,3113.94995
2025-04-03 20:40:00,3113.96997,3117.78003,3113.38989,3117.31006
2025-04-03 20:45:00,3117.30005,3119.96997,3115.69995,3116.69995
2025-04-03 20:50:00,3116.68994,3117.0,3112.8501,3114.23999
2025-04-03 20:55:00,3114.26001,3115.22998,3113.11011,3115.22998
2025-04-03 21:10:00,3115.26001,3115.27002,3106.83008,3114.87012
2025-04-03 21:15:00,3114.87988,3115.27002,3114.80005,3115.27002
2025-04-03 21:20:00,3115.25,3115.26001,3115.23999,3115.26001
2025-04-03 21:25:00,3115.26001,3117.87988,3115.25,3117.87012
2025-04-03 21:30:00,3117.86011,3117.87012,3114.87012,3114.87012
2025-04-03 21:35:00,3115.26001,3115.27002,3110.28003,3115.26001
2025-04-03 21:40:00,3115.27002,3115.27002,3115.25,3115.26001
2025-04-03 21:45:00,3115.25,3115.27002,3114.87012,3114.87988
2025-04-03 21:50:00,3114.87012,3114.8999,3106.44995,3110.46997
2025-04-03 21:55:00,3110.47998,3111.52002,3110.45996,3111.51001
2025-04-03 22:00:00,3111.5,3115.90991,3111.5,3114.53003
2025-04-03 22:05:00,3114.51001,3114.82007,3113.31006,3113.77002
2025-04-03 22:10:00,3113.77002,3114.90991,3113.62012,3114.42993
2025-04-03 22:15:00,3114.40991,3115.08008,3113.81006,3115.02002
2025-04-03 22:20:00,3115.01001,3115.03003,3113.34009,3113.44995
2025-04-03 22:25:00,3113.46997,3114.58008,3112.93994,3114.56006
2025-04-03 22:30:00,3114.57007,3116.65991,3114.38989,3116.61011
2025-04-03 22:35:00,3116.61011,3116.67993,3115.3999,3115.62012
2025-04-03 22:40:00,3115.63989,3116.22998,3114.93994,3116.09009
2025-04-03 22:45:00,3116.09009,3116.09009,3112.59009,3113.0
2025-04-03 22:50:00,3112.98999,3113.32007,3112.40991,3113.27002
2025-04-03 22:55:00,3113.30005,3116.22998,3112.87988,3115.40991
2025-04-03 23:00:00,3115.41992,3115.47998,3112.38989,3112.54004
2025-04-03 23:05:00,3112.55005,3112.84009,3111.06006,3111.06006
2025-04-03 23:10:00,3111.07007,3111.76001,3109.92993,3111.30005
2025-04-03 23:15:00,3111.31006,3112.05005,3110.6499,3112.0
2025-04-03 23:20:00,3112.02002,3112.11011,3110.84009,3111.97998
2025-04-03 23:25:00,3111.96997,3113.07007,3111.32007,3112.76001
2025-04-03 23:30:00,3112.72998,3115.27002,3112.62012,3115.11011
2025-04-03 23:35:00,3115.1001,3115.31006,3114.17993,3114.38989
2025-04-03 23:40:00,3114.3999,3114.71997,3113.73999,3114.51001
2025-04-03 23:45:00,3114.5,3115.87988,3113.88989,3115.78003
